shipment_id,nombre_evento,timestamp_evento,nodo,area_responsable
SHP002193,llegada_last_mile,2026-01-23 23:46:14.152300,LM_CDMX_NORTE,Last Mile
SHP002193,out_for_delivery,2026-01-24 11:28:04.368060,LM_CDMX_NORTE,Last Mile
SHP002193,entregado,2026-01-24 16:42:41.303871,LM_CDMX_NORTE,Last Mile
SHP002194,pedido_creado,2026-03-23 08:33:07.000000,FC_PUE_01,Promesa
SHP002194,ready_to_ship,2026-03-23 17:54:49.543499,FC_PUE_01,Fulfillment
SHP002194,salida_fulfillment,2026-03-23 19:36:45.783315,FC_PUE_01,Fulfillment
SHP002194,llegada_sortation,2026-03-23 22:12:58.101916,SORT_QRO_01,Middle Mile
SHP002194,salida_sortation,2026-03-24 02:59:34.393970,SORT_QRO_01,Middle Mile
SHP002194,llegada_last_mile,2026-03-24 18:33:11.559385,LM_QRO,Last Mile
SHP002194,out_for_delivery,2026-03-24 21:51:45.201405,LM_QRO,Last Mile
SHP002194,entregado,2026-03-24 05:37:18.799276,LM_QRO,Last Mile
SHP002195,pedido_creado,2026-03-29 17:05:00.000000,FC_QRO_01,Promesa
SHP002195,ready_to_ship,2026-03-29 22:56:41.457637,FC_QRO_01,Fulfillment
SHP002195,salida_fulfillment,2026-03-30 00:31:04.087608,FC_QRO_01,Fulfillment
SHP002195,llegada_sortation,2026-03-30 06:47:35.715761,SORT_QRO_01,Middle Mile
SHP002195,salida_sortation,2026-03-30 16:23:02.753862,SORT_QRO_01,Middle Mile
SHP002195,llegada_last_mile,2026-03-31 00:39:14.607411,LM_MTY,Last Mile
SHP002195,out_for_delivery,2026-03-31 11:35:35.621253,LM_MTY,Last Mile
SHP002195,entregado,2026-03-31 15:41:52.732301,LM_MTY,Last Mile
SHP002196,pedido_creado,2026-03-05 07:37:11.000000,FC_QRO_01,Promesa
SHP002196,ready_to_ship,2026-03-05 14:34:46.834691,FC_QRO_01,Fulfillment
SHP002196,salida_fulfillment,2026-03-05 17:58:15.998262,FC_QRO_01,Fulfillment
SHP002196,llegada_sortation,2026-03-05 23:48:50.746668,SORT_GDL_01,Middle Mile
SHP002196,salida_sortation,2026-03-06 10:24:54.546011,SORT_GDL_01,Middle Mile
SHP002196,llegada_last_mile,2026-03-06 14:58:57.024496,LM_CDMX_NORTE,Last Mile
SHP002196,out_for_delivery,2026-03-06 23:21:11.695005,LM_CDMX_NORTE,Last Mile
SHP002196,entregado,2026-03-06 04:27:30.058278,LM_CDMX_NORTE,Last Mile
SHP002197,pedido_creado,2026-02-28 01:37:53.000000,FC_CDMX_01,Promesa
SHP002197,ready_to_ship,2026-02-28 08:48:30.177374,FC_CDMX_01,Fulfillment
SHP002197,salida_fulfillment,2026-02-28 09:18:30.177374,FC_CDMX_01,Fulfillment
SHP002197,llegada_sortation,2026-02-28 18:24:42.286576,SORT_MTY_01,Middle Mile
SHP002197,salida_sortation,2026-03-01 04:01:15.353493,SORT_MTY_01,Middle Mile
SHP002197,llegada_last_mile,2026-03-01 06:03:02.092731,LM_MTY,Last Mile
SHP002197,out_for_delivery,2026-03-01 14:00:38.187569,LM_MTY,Last Mile
SHP002197,entregado,2026-03-01 15:21:01.091635,LM_MTY,Last Mile
SHP002198,pedido_creado,2026-01-12 23:02:41.000000,FC_CDMX_01,Promesa
SHP002198,ready_to_ship,2026-01-13 04:00:56.619928,FC_CDMX_01,Fulfillment
SHP002198,salida_fulfillment,2026-01-13 05:04:14.593229,FC_CDMX_01,Fulfillment
SHP002198,llegada_sortation,2026-01-13 11:43:11.495280,SORT_GDL_01,Middle Mile
SHP002198,salida_sortation,2026-01-13 21:57:14.866946,SORT_GDL_01,Middle Mile
SHP002198,llegada_last_mile,2026-01-14 06:32:59.455472,LM_MTY,Last Mile
SHP002198,out_for_delivery,2026-01-14 11:10:00.093125,LM_MTY,Last Mile
SHP002198,entregado,2026-01-14 17:39:14.172114,LM_MTY,Last Mile
SHP002199,pedido_creado,2026-01-29 19:47:28.000000,FC_CDMX_01,Promesa
SHP002199,ready_to_ship,2026-01-30 00:55:00.879405,FC_CDMX_01,Fulfillment
SHP002199,salida_fulfillment,2026-01-30 04:02:13.561462,FC_CDMX_01,Fulfillment
SHP002199,llegada_sortation,2026-01-30 14:00:45.641856,SORT_MTY_01,Middle Mile
SHP002199,salida_sortation,2026-01-30 14:30:45.641856,SORT_MTY_01,Middle Mile
SHP002199,llegada_last_mile,2026-01-30 18:17:52.757523,LM_CDMX_SUR,Last Mile
SHP002199,out_for_delivery,2026-01-31 00:39:44.851100,LM_CDMX_SUR,Last Mile
SHP002199,entregado,2026-01-31 05:10:08.084553,LM_CDMX_SUR,Last Mile
SHP002200,pedido_creado,2026-03-21 12:42:11.000000,FC_CDMX_01,Promesa
SHP002200,ready_to_ship,2026-03-21 15:13:56.914352,FC_CDMX_01,Fulfillment
SHP002200,salida_fulfillment,2026-03-21 17:17:48.516899,FC_CDMX_01,Fulfillment
SHP002200,llegada_sortation,2026-03-21 22:57:17.630577,SORT_CDMX_01,Middle Mile
SHP002200,salida_sortation,2026-03-22 06:58:07.432102,SORT_CDMX_01,Middle Mile
SHP002200,llegada_last_mile,2026-03-22 14:52:36.005813,LM_GDL,Last Mile
SHP002200,out_for_delivery,2026-03-22 17:53:23.200289,LM_GDL,Last Mile
SHP002200,entregado,2026-03-22 08:19:29.223701,LM_GDL,Last Mile
SHP002201,pedido_creado,2026-02-05 15:40:51.000000,FC_GDL_01,Promesa
SHP002201,ready_to_ship,2026-02-05 20:30:12.548758,FC_GDL_01,Fulfillment
SHP002201,salida_fulfillment,2026-02-05 22:33:08.852542,FC_GDL_01,Fulfillment
SHP002201,llegada_sortation,2026-02-06 10:07:48.068326,SORT_MTY_01,Middle Mile
SHP002201,salida_sortation,2026-02-06 17:24:34.754232,SORT_MTY_01,Middle Mile
SHP002201,llegada_last_mile,2026-02-07 01:50:47.408531,LM_GDL,Last Mile
SHP002201,out_for_delivery,2026-02-07 07:43:04.807244,LM_GDL,Last Mile
SHP002201,entregado,2026-02-07 12:58:49.175093,LM_GDL,Last Mile
SHP002202,pedido_creado,2026-01-19 06:33:34.000000,FC_MTY_01,Promesa
SHP002202,ready_to_ship,2026-01-19 12:32:04.773046,FC_MTY_01,Fulfillment
SHP002202,salida_fulfillment,2026-01-19 13:35:51.623901,FC_MTY_01,Fulfillment
SHP002202,llegada_sortation,2026-01-19 21:09:25.232379,SORT_MTY_01,Middle Mile
SHP002202,salida_sortation,2026-01-20 07:58:47.985541,SORT_MTY_01,Middle Mile
SHP002202,llegada_last_mile,2026-01-20 13:30:41.082251,LM_MTY,Last Mile
SHP002202,out_for_delivery,2026-01-20 23:07:40.129467,LM_MTY,Last Mile
SHP002202,entregado,2026-01-20 03:34:38.414295,LM_MTY,Last Mile
SHP002203,pedido_creado,2026-02-01 05:43:12.000000,FC_GDL_01,Promesa
SHP002203,ready_to_ship,2026-02-01 12:53:45.879617,FC_GDL_01,Fulfillment
SHP002203,salida_fulfillment,2026-02-01 14:27:06.088991,FC_GDL_01,Fulfillment
SHP002203,llegada_sortation,2026-02-01 19:14:46.206564,SORT_CDMX_01,Middle Mile
SHP002203,salida_sortation,2026-02-02 01:50:42.378612,SORT_CDMX_01,Middle Mile
SHP002203,llegada_last_mile,2026-02-02 14:59:43.416303,LM_GDL,Last Mile
SHP002203,out_for_delivery,2026-02-02 20:39:38.085883,LM_GDL,Last Mile
SHP002203,entregado,2026-02-03 01:24:49.835524,LM_GDL,Last Mile
SHP002204,pedido_creado,2026-01-28 04:19:35.000000,FC_GDL_01,Promesa
SHP002204,ready_to_ship,2026-01-28 06:18:27.236500,FC_GDL_01,Fulfillment
SHP002204,salida_fulfillment,2026-01-28 08:19:50.564080,FC_GDL_01,Fulfillment
SHP002204,llegada_sortation,2026-01-28 14:04:00.471778,SORT_GDL_01,Middle Mile
SHP002204,salida_sortation,2026-01-28 22:20:29.695465,SORT_GDL_01,Middle Mile
SHP002204,llegada_last_mile,2026-01-29 06:47:47.572402,LM_QRO,Last Mile
SHP002204,out_for_delivery,2026-01-29 15:35:47.752195,LM_QRO,Last Mile
SHP002204,entregado,2026-01-29 18:42:01.128520,LM_QRO,Last Mile
SHP002205,pedido_creado,2026-01-30 04:32:27.000000,FC_PUE_01,Promesa
SHP002205,ready_to_ship,2026-01-30 08:40:46.139075,FC_PUE_01,Fulfillment
SHP002205,salida_fulfillment,2026-01-30 11:49:20.794128,FC_PUE_01,Fulfillment
SHP002205,llegada_sortation,2026-01-30 19:45:20.006818,SORT_CDMX_01,Middle Mile
SHP002205,salida_sortation,2026-01-31 00:59:16.835243,SORT_CDMX_01,Middle Mile
SHP002205,llegada_last_mile,2026-01-31 09:06:32.103318,LM_PUE,Last Mile
SHP002205,out_for_delivery,2026-01-31 14:59:28.581390,LM_PUE,Last Mile
SHP002205,entregado,2026-01-31 15:59:28.581390,LM_PUE,Last Mile
SHP002206,pedido_creado,2026-03-31 13:02:54.000000,FC_MTY_01,Promesa
SHP002206,ready_to_ship,2026-03-31 15:06:01.833626,FC_MTY_01,Fulfillment
SHP002206,salida_fulfillment,2026-03-31 17:52:52.740842,FC_MTY_01,Fulfillment
SHP002206,llegada_sortation,2026-04-01 03:28:13.383210,SORT_CDMX_01,Middle Mile
SHP002206,salida_sortation,2026-04-01 16:12:05.400458,SORT_CDMX_01,Middle Mile
SHP002206,llegada_last_mile,2026-04-02 05:36:37.934851,LM_MTY,Last Mile
SHP002206,out_for_delivery,2026-04-02 12:10:38.100933,LM_MTY,Last Mile
SHP002206,entregado,2026-04-02 19:39:03.487941,LM_MTY,Last Mile
SHP002207,pedido_creado,2026-01-10 11:46:11.000000,FC_CDMX_01,Promesa
SHP002207,ready_to_ship,2026-01-10 16:59:32.781169,FC_CDMX_01,Fulfillment
SHP002207,salida_fulfillment,2026-01-10 18:15:51.344521,FC_CDMX_01,Fulfillment
SHP002207,llegada_sortation,2026-01-11 04:01:17.536971,SORT_MTY_01,Middle Mile
SHP002207,salida_sortation,2026-01-11 08:04:04.602508,SORT_MTY_01,Middle Mile
SHP002207,llegada_last_mile,2026-01-11 20:01:35.837565,LM_GDL,Last Mile
SHP002207,out_for_delivery,2026-01-12 05:28:27.656903,LM_GDL,Last Mile
SHP002207,entregado,2026-01-12 12:52:14.456913,LM_GDL,Last Mile
SHP002208,pedido_creado,2026-03-20 22:16:23.000000,FC_PUE_01,Promesa
SHP002208,ready_to_ship,2026-03-21 02:50:21.876257,FC_PUE_01,Fulfillment
SHP002208,salida_fulfillment,2026-03-21 04:34:32.756850,FC_PUE_01,Fulfillment
SHP002208,llegada_sortation,2026-03-21 12:41:17.577899,SORT_CDMX_01,Middle Mile
SHP002208,salida_sortation,2026-03-22 03:24:04.732868,SORT_CDMX_01,Middle Mile
SHP002208,llegada_last_mile,2026-03-22 09:34:54.149461,LM_CDMX_NORTE,Last Mile
SHP002208,out_for_delivery,2026-03-22 13:31:51.180244,LM_CDMX_NORTE,Last Mile
SHP002208,entregado,2026-03-22 18:51:29.142793,LM_CDMX_NORTE,Last Mile
SHP002209,pedido_creado,2026-01-09 07:05:40.000000,FC_PUE_01,Promesa
SHP002209,ready_to_ship,2026-01-09 11:27:42.393809,FC_PUE_01,Fulfillment
SHP002209,salida_fulfillment,2026-01-09 12:27:35.902407,FC_PUE_01,Fulfillment
SHP002209,llegada_sortation,2026-01-09 21:15:14.855383,SORT_CDMX_01,Middle Mile
SHP002209,salida_sortation,2026-01-10 06:53:33.236444,SORT_CDMX_01,Middle Mile
SHP002209,llegada_last_mile,2026-01-10 17:38:16.924889,LM_GDL,Last Mile
SHP002209,out_for_delivery,2026-01-11 00:49:18.724351,LM_GDL,Last Mile
SHP002209,entregado,2026-01-11 05:13:37.865226,LM_GDL,Last Mile
SHP002210,pedido_creado,2026-03-13 02:06:26.000000,FC_GDL_01,Promesa
SHP002210,ready_to_ship,2026-03-13 03:38:06.709452,FC_GDL_01,Fulfillment
SHP002210,salida_fulfillment,2026-03-13 06:15:47.863201,FC_GDL_01,Fulfillment
SHP002210,llegada_sortation,2026-03-13 12:12:34.605373,SORT_CDMX_01,Middle Mile
SHP002210,salida_sortation,2026-03-13 20:43:25.924371,SORT_CDMX_01,Middle Mile
SHP002210,llegada_last_mile,2026-03-14 03:27:27.601295,LM_PUE,Last Mile
SHP002210,out_for_delivery,2026-03-14 10:22:52.001702,LM_PUE,Last Mile
SHP002210,entregado,2026-03-14 16:24:57.108032,LM_PUE,Last Mile
SHP002211,pedido_creado,2026-02-26 07:47:12.000000,FC_GDL_01,Promesa
SHP002211,ready_to_ship,2026-02-26 14:39:38.500345,FC_GDL_01,Fulfillment
SHP002211,salida_fulfillment,2026-02-26 15:34:07.730287,FC_GDL_01,Fulfillment
SHP002211,llegada_sortation,2026-02-27 04:51:33.739081,SORT_GDL_01,Middle Mile
SHP002211,salida_sortation,2026-02-27 09:18:57.363821,SORT_GDL_01,Middle Mile
SHP002211,llegada_last_mile,2026-02-27 16:24:08.856117,LM_MTY,Last Mile
SHP002211,out_for_delivery,2026-02-27 23:50:38.616158,LM_MTY,Last Mile
SHP002211,entregado,2026-02-28 08:41:31.688634,LM_MTY,Last Mile
SHP002212,pedido_creado,2026-03-01 20:59:40.000000,FC_GDL_01,Promesa
SHP002212,ready_to_ship,2026-03-02 04:55:54.864628,FC_GDL_01,Fulfillment
SHP002212,salida_fulfillment,2026-03-02 07:10:57.747564,FC_GDL_01,Fulfillment
SHP002212,llegada_sortation,2026-03-02 16:40:21.279333,SORT_QRO_01,Middle Mile
SHP002212,salida_sortation,2026-03-03 00:28:59.627847,SORT_QRO_01,Middle Mile
SHP002212,llegada_last_mile,2026-03-03 11:09:05.294299,LM_QRO,Last Mile
SHP002212,out_for_delivery,2026-03-03 16:13:14.331462,LM_QRO,Last Mile
SHP002212,entregado,2026-03-03 22:57:46.838468,LM_QRO,Last Mile
SHP002213,pedido_creado,2026-03-30 18:11:33.000000,FC_GDL_01,Promesa
SHP002213,ready_to_ship,2026-03-30 23:32:00.623603,FC_GDL_01,Fulfillment
SHP002213,salida_fulfillment,2026-03-31 02:47:23.818309,FC_GDL_01,Fulfillment
SHP002213,llegada_sortation,2026-03-31 14:00:53.285207,SORT_MTY_01,Middle Mile
SHP002213,salida_sortation,2026-03-31 18:26:25.073250,SORT_MTY_01,Middle Mile
SHP002213,llegada_last_mile,2026-04-01 05:23:47.412873,LM_GDL,Last Mile
SHP002213,out_for_delivery,2026-04-01 17:24:45.243836,LM_GDL,Last Mile
SHP002213,entregado,2026-04-01 22:06:36.764588,LM_GDL,Last Mile
SHP002214,pedido_creado,2026-01-26 02:11:29.000000,FC_MTY_01,Promesa
SHP002214,ready_to_ship,2026-01-26 08:59:55.934746,FC_MTY_01,Fulfillment
SHP002214,salida_fulfillment,2026-01-26 10:28:46.472655,FC_MTY_01,Fulfillment
SHP002214,llegada_sortation,2026-01-26 21:43:49.404486,SORT_GDL_01,Middle Mile
SHP002214,salida_sortation,2026-01-27 06:14:17.431972,SORT_GDL_01,Middle Mile
SHP002214,llegada_last_mile,2026-01-27 14:50:47.476151,LM_QRO,Last Mile
SHP002214,out_for_delivery,2026-01-27 23:24:55.656629,LM_QRO,Last Mile
SHP002214,entregado,2026-01-27 20:03:15.858411,LM_QRO,Last Mile
SHP002215,pedido_creado,2026-03-09 10:50:44.000000,FC_QRO_01,Promesa
SHP002215,ready_to_ship,2026-03-09 15:31:40.574305,FC_QRO_01,Fulfillment
SHP002215,salida_fulfillment,2026-03-09 17:01:41.629650,FC_QRO_01,Fulfillment
SHP002215,llegada_sortation,2026-03-09 22:27:20.145388,SORT_CDMX_01,Middle Mile
SHP002215,salida_sortation,2026-03-09 23:09:45.440976,SORT_CDMX_01,Middle Mile
SHP002215,llegada_last_mile,2026-03-10 06:30:19.301395,LM_CDMX_NORTE,Last Mile
SHP002215,out_for_delivery,2026-03-10 11:53:32.546017,LM_CDMX_NORTE,Last Mile
SHP002215,entregado,2026-03-10 16:35:55.015985,LM_CDMX_NORTE,Last Mile
SHP002216,pedido_creado,2026-01-23 17:55:57.000000,FC_GDL_01,Promesa
SHP002216,ready_to_ship,2026-01-23 18:55:57.000000,FC_GDL_01,Fulfillment
SHP002216,salida_fulfillment,2026-01-23 19:28:47.204751,FC_GDL_01,Fulfillment
SHP002216,llegada_sortation,2026-01-24 00:49:51.382238,SORT_CDMX_01,Middle Mile
SHP002216,salida_sortation,2026-01-24 08:52:51.568855,SORT_CDMX_01,Middle Mile
SHP002216,llegada_last_mile,2026-01-24 15:14:45.020167,LM_PUE,Last Mile
SHP002216,out_for_delivery,2026-01-24 23:06:34.617481,LM_PUE,Last Mile
SHP002216,entregado,2026-01-24 14:17:34.052797,LM_PUE,Last Mile
SHP002217,pedido_creado,2026-01-12 06:24:30.000000,FC_CDMX_01,Promesa
SHP002217,ready_to_ship,2026-01-12 09:38:18.233083,FC_CDMX_01,Fulfillment
SHP002217,salida_fulfillment,2026-01-12 12:20:55.466016,FC_CDMX_01,Fulfillment
SHP002217,llegada_sortation,2026-01-12 19:00:15.363733,SORT_CDMX_01,Middle Mile
SHP002217,salida_sortation,2026-01-12 20:16:31.342086,SORT_CDMX_01,Middle Mile
SHP002217,llegada_last_mile,2026-01-13 05:36:50.879994,LM_PUE,Last Mile
SHP002217,out_for_delivery,2026-01-13 11:54:50.453974,LM_PUE,Last Mile
SHP002217,entregado,2026-01-13 17:59:15.933545,LM_PUE,Last Mile
SHP002218,pedido_creado,2026-01-21 08:47:30.000000,FC_GDL_01,Promesa
SHP002218,ready_to_ship,2026-01-21 12:01:29.075795,FC_GDL_01,Fulfillment
SHP002218,salida_fulfillment,2026-01-21 12:57:11.975027,FC_GDL_01,Fulfillment
SHP002218,llegada_sortation,2026-01-21 21:04:32.384617,SORT_CDMX_01,Middle Mile
SHP002218,salida_sortation,2026-01-22 14:22:16.667439,SORT_CDMX_01,Middle Mile
SHP002218,llegada_last_mile,2026-01-23 08:43:22.662536,LM_PUE,Last Mile
SHP002218,out_for_delivery,2026-01-24 09:28:49.971724,LM_PUE,Last Mile
SHP002218,entregado,2026-01-24 13:16:57.877787,LM_PUE,Last Mile
SHP002219,pedido_creado,2026-03-06 08:47:36.000000,FC_GDL_01,Promesa
SHP002219,ready_to_ship,2026-03-06 16:02:17.998537,FC_GDL_01,Fulfillment
SHP002219,salida_fulfillment,2026-03-06 17:15:22.351853,FC_GDL_01,Fulfillment
SHP002219,llegada_sortation,2026-03-07 01:46:41.797787,SORT_CDMX_01,Middle Mile
SHP002219,salida_sortation,2026-03-07 14:00:34.951418,SORT_CDMX_01,Middle Mile
SHP002219,llegada_last_mile,2026-03-08 02:46:52.305421,LM_GDL,Last Mile
SHP002219,out_for_delivery,2026-03-08 12:29:17.565487,LM_GDL,Last Mile
SHP002219,entregado,2026-03-08 06:09:16.033849,LM_GDL,Last Mile
SHP002220,pedido_creado,2026-01-21 09:50:08.000000,FC_MTY_01,Promesa
SHP002220,ready_to_ship,2026-01-21 16:31:47.344305,FC_MTY_01,Fulfillment
SHP002220,salida_fulfillment,2026-01-21 18:41:03.640707,FC_MTY_01,Fulfillment
SHP002220,llegada_sortation,2026-01-22 06:06:31.817326,SORT_QRO_01,Middle Mile
SHP002220,salida_sortation,2026-01-22 17:39:27.625824,SORT_QRO_01,Middle Mile
SHP002220,llegada_last_mile,2026-01-23 07:05:54.686387,LM_PUE,Last Mile
SHP002220,out_for_delivery,2026-01-23 21:17:19.057234,LM_PUE,Last Mile
SHP002220,entregado,2026-01-24 01:11:48.251700,LM_PUE,Last Mile
SHP002221,pedido_creado,2026-01-06 02:01:23.000000,FC_GDL_01,Promesa
SHP002221,ready_to_ship,2026-01-06 03:54:35.514882,FC_GDL_01,Fulfillment
SHP002221,salida_fulfillment,2026-01-06 05:11:04.996732,FC_GDL_01,Fulfillment
SHP002221,llegada_sortation,2026-01-06 10:52:05.143172,SORT_GDL_01,Middle Mile
SHP002221,salida_sortation,2026-01-06 20:10:20.808913,SORT_GDL_01,Middle Mile
SHP002221,llegada_last_mile,2026-01-06 22:11:44.673164,LM_MTY,Last Mile
SHP002221,out_for_delivery,2026-01-07 09:48:04.421365,LM_MTY,Last Mile
SHP002221,entregado,2026-01-07 14:55:19.282256,LM_MTY,Last Mile
SHP002222,pedido_creado,2026-03-14 23:43:19.000000,FC_QRO_01,Promesa
SHP002222,ready_to_ship,2026-03-15 00:43:19.000000,FC_QRO_01,Fulfillment
SHP002222,salida_fulfillment,2026-03-15 04:35:56.993979,FC_QRO_01,Fulfillment
SHP002222,llegada_sortation,2026-03-15 14:40:35.990893,SORT_QRO_01,Middle Mile
SHP002222,salida_sortation,2026-03-15 17:49:51.128632,SORT_QRO_01,Middle Mile
SHP002222,llegada_last_mile,2026-03-15 23:09:24.444080,LM_CDMX_SUR,Last Mile
SHP002222,out_for_delivery,2026-03-16 02:16:50.359044,LM_CDMX_SUR,Last Mile
SHP002222,entregado,2026-03-16 08:29:57.685492,LM_CDMX_SUR,Last Mile
SHP002223,pedido_creado,2026-01-28 20:28:38.000000,FC_MTY_01,Promesa
SHP002223,ready_to_ship,2026-01-29 01:29:10.705134,FC_MTY_01,Fulfillment
SHP002223,salida_fulfillment,2026-01-29 02:29:30.712417,FC_MTY_01,Fulfillment
SHP002223,llegada_sortation,2026-01-29 10:31:35.188639,SORT_GDL_01,Middle Mile
SHP002223,salida_sortation,2026-01-29 18:33:52.369626,SORT_GDL_01,Middle Mile
SHP002223,llegada_last_mile,2026-01-29 20:33:52.369626,LM_MTY,Last Mile
SHP002223,out_for_delivery,2026-01-30 04:10:01.120836,LM_MTY,Last Mile
SHP002223,entregado,2026-01-30 10:29:59.077398,LM_MTY,Last Mile
SHP002224,pedido_creado,2026-02-27 06:36:28.000000,FC_QRO_01,Promesa
SHP002224,ready_to_ship,2026-02-27 11:21:51.162810,FC_QRO_01,Fulfillment
SHP002224,salida_fulfillment,2026-02-27 13:58:57.229757,FC_QRO_01,Fulfillment
SHP002224,llegada_sortation,2026-02-28 00:54:48.061907,SORT_CDMX_01,Middle Mile
SHP002224,salida_sortation,2026-02-28 07:59:23.042875,SORT_CDMX_01,Middle Mile
SHP002224,llegada_last_mile,2026-02-28 19:28:57.995821,LM_MTY,Last Mile
SHP002224,out_for_delivery,2026-03-01 01:06:23.300707,LM_MTY,Last Mile
SHP002224,entregado,2026-03-01 04:34:27.464049,LM_MTY,Last Mile
SHP002225,pedido_creado,2026-03-23 20:06:07.000000,FC_MTY_01,Promesa
SHP002225,ready_to_ship,2026-03-24 03:25:42.625425,FC_MTY_01,Fulfillment
SHP002225,salida_fulfillment,2026-03-24 05:26:07.918562,FC_MTY_01,Fulfillment
SHP002225,llegada_sortation,2026-03-24 15:09:56.149197,SORT_GDL_01,Middle Mile
SHP002225,salida_sortation,2026-03-25 02:14:09.422559,SORT_GDL_01,Middle Mile
SHP002225,llegada_last_mile,2026-03-25 09:17:07.373297,LM_MTY,Last Mile
SHP002225,out_for_delivery,2026-03-25 12:05:51.225752,LM_MTY,Last Mile
SHP002225,entregado,2026-03-25 19:46:45.702886,LM_MTY,Last Mile
SHP002226,pedido_creado,2026-01-02 23:57:09.000000,FC_QRO_01,Promesa
SHP002226,ready_to_ship,2026-01-03 05:54:36.512561,FC_QRO_01,Fulfillment
SHP002226,salida_fulfillment,2026-01-03 07:26:20.719708,FC_QRO_01,Fulfillment
SHP002226,llegada_sortation,2026-01-03 19:23:19.414052,SORT_MTY_01,Middle Mile
SHP002226,salida_sortation,2026-01-03 22:41:28.411788,SORT_MTY_01,Middle Mile
SHP002226,llegada_last_mile,2026-01-04 05:32:12.567254,LM_CDMX_SUR,Last Mile
SHP002226,out_for_delivery,2026-01-04 14:25:23.625426,LM_CDMX_SUR,Last Mile
SHP002226,entregado,2026-01-04 19:11:26.889110,LM_CDMX_SUR,Last Mile
SHP002227,pedido_creado,2026-03-04 15:42:30.000000,FC_QRO_01,Promesa
SHP002227,ready_to_ship,2026-03-04 18:26:09.669533,FC_QRO_01,Fulfillment
SHP002227,salida_fulfillment,2026-03-04 21:29:44.524495,FC_QRO_01,Fulfillment
SHP002227,llegada_sortation,2026-03-05 11:25:55.414293,SORT_QRO_01,Middle Mile
SHP002227,salida_sortation,2026-03-05 21:19:00.403347,SORT_QRO_01,Middle Mile
SHP002227,llegada_last_mile,2026-03-06 06:26:43.690276,LM_CDMX_SUR,Last Mile
SHP002227,out_for_delivery,2026-03-06 14:50:19.500276,LM_CDMX_SUR,Last Mile
SHP002227,entregado,2026-03-06 19:15:24.767834,LM_CDMX_SUR,Last Mile
SHP002228,pedido_creado,2026-01-27 17:22:05.000000,FC_CDMX_01,Promesa
SHP002228,ready_to_ship,2026-01-27 18:47:03.595470,FC_CDMX_01,Fulfillment
SHP002228,salida_fulfillment,2026-01-27 19:49:42.664413,FC_CDMX_01,Fulfillment
SHP002228,llegada_sortation,2026-01-27 23:27:14.185582,SORT_MTY_01,Middle Mile
SHP002228,salida_sortation,2026-01-28 08:11:13.869002,SORT_MTY_01,Middle Mile
SHP002228,llegada_last_mile,2026-01-28 14:52:44.843302,LM_PUE,Last Mile
SHP002228,out_for_delivery,2026-01-28 19:55:04.801455,LM_PUE,Last Mile
SHP002228,entregado,2026-01-29 04:37:48.964811,LM_PUE,Last Mile
SHP002229,pedido_creado,2026-01-24 18:05:48.000000,FC_PUE_01,Promesa
SHP002229,ready_to_ship,2026-01-25 01:53:15.063645,FC_PUE_01,Fulfillment
SHP002229,salida_fulfillment,2026-01-25 02:42:07.065223,FC_PUE_01,Fulfillment
SHP002229,llegada_sortation,2026-01-25 11:54:48.197301,SORT_MTY_01,Middle Mile
SHP002229,salida_sortation,2026-01-25 20:04:38.224967,SORT_MTY_01,Middle Mile
SHP002229,llegada_last_mile,2026-01-26 02:38:44.399927,LM_PUE,Last Mile
SHP002229,out_for_delivery,2026-01-26 07:11:48.344576,LM_PUE,Last Mile
SHP002229,entregado,2026-01-26 17:19:40.392561,LM_PUE,Last Mile
SHP002230,pedido_creado,2026-01-19 02:17:52.000000,FC_MTY_01,Promesa
SHP002230,ready_to_ship,2026-01-19 10:18:35.291592,FC_MTY_01,Fulfillment
SHP002230,salida_fulfillment,2026-01-19 14:12:00.670042,FC_MTY_01,Fulfillment
SHP002230,llegada_sortation,2026-01-19 21:41:37.679597,SORT_GDL_01,Middle Mile
SHP002230,salida_sortation,2026-01-20 03:59:45.903028,SORT_GDL_01,Middle Mile
SHP002230,llegada_last_mile,2026-01-20 11:45:22.863173,LM_PUE,Last Mile
SHP002230,out_for_delivery,2026-01-20 16:09:52.734999,LM_PUE,Last Mile
SHP002230,entregado,2026-01-20 20:34:56.628672,LM_PUE,Last Mile
SHP002231,pedido_creado,2026-02-11 02:01:58.000000,FC_PUE_01,Promesa
SHP002231,ready_to_ship,2026-02-11 10:54:24.952506,FC_PUE_01,Fulfillment
SHP002231,salida_fulfillment,2026-02-11 12:43:55.220122,FC_PUE_01,Fulfillment
SHP002231,llegada_sortation,2026-02-11 18:48:33.349479,SORT_CDMX_01,Middle Mile
SHP002231,salida_sortation,2026-02-12 05:35:22.486303,SORT_CDMX_01,Middle Mile
SHP002231,llegada_last_mile,2026-02-12 18:03:48.500789,LM_CDMX_SUR,Last Mile
SHP002231,out_for_delivery,2026-02-13 02:58:50.052102,LM_CDMX_SUR,Last Mile
SHP002231,entregado,2026-02-13 07:41:54.503289,LM_CDMX_SUR,Last Mile
SHP002232,pedido_creado,2026-03-12 07:46:26.000000,FC_CDMX_01,Promesa
SHP002232,ready_to_ship,2026-03-12 14:29:56.034080,FC_CDMX_01,Fulfillment
SHP002232,salida_fulfillment,2026-03-12 16:51:08.871096,FC_CDMX_01,Fulfillment
